ticker,date,side,spot,final,vol_rank_pct,credit,max_loss,pnl_per_spread
AAPL,2025-01-29,bear_call,239.31,236.83,0.921,80.91,419.09,80.91
AAPL,2025-01-30,bear_call,237.53,241.49,0.917,80.03,419.97,80.03
AAPL,2025-01-31,bear_call,235.96,244.6,0.917,79.92,420.08,79.92
AAPL,2025-02-03,bear_call,227.92,244.45,0.937,82.49,417.51,-417.51
AAPL,2025-02-04,bear_call,232.81,244.9,0.96,87.08,412.92,42.13
AAPL,2025-02-05,bear_call,232.45,245.84,0.948,86.48,413.52,-90.27
AAPL,2025-02-06,bear_call,233.18,245.68,0.94,86.16,413.84,1.54
AAPL,2025-02-07,bear_call,227.68,247.19,0.976,88.72,411.28,-411.28
AAPL,2025-02-10,bear_call,227.66,247.15,0.929,85.44,414.56,-414.56
AAPL,2025-02-11,bear_call,232.59,240.38,0.972,88.85,411.15,88.85
AAPL,2025-02-12,bear_call,236.83,237.49,0.996,91.15,408.85,91.15
AAPL,2025-02-13,bull_put,241.49,241.37,0.996,93.43,406.57,93.43
AAPL,2025-02-14,bull_put,244.6,238.09,0.869,79.29,420.71,79.29
AAPL,2025-02-18,bull_put,244.45,236.03,0.865,79.25,420.75,79.25
AAPL,2025-02-19,bull_put,244.9,235.65,0.786,65.74,434.26,65.74
AAPL,2025-02-20,bull_put,245.84,235.35,0.786,65.82,434.18,65.82
AAPL,2025-02-21,bull_put,245.68,239.0,0.778,65.75,434.25,65.75
AAPL,2025-02-24,bull_put,247.19,227.57,0.758,65.14,434.86,-434.86
AAPL,2025-03-10,bear_call,227.57,220.34,0.77,65.39,434.61,65.39
AAPL,2025-03-11,bear_call,220.92,223.72,0.841,72.8,427.2,72.8
AAPL,2025-03-12,bear_call,216.94,221.4,0.829,69.45,430.55,69.45
AAPL,2025-03-13,bear_call,209.69,223.74,0.841,71.81,428.19,-284.74
AAPL,2025-03-14,bear_call,213.36,217.82,0.833,71.22,428.78,71.22
AAPL,2025-03-17,bear_call,214.17,222.06,0.817,68.84,431.16,68.84
AAPL,2025-03-18,bear_call,212.79,223.2,0.806,68.35,431.65,68.35
AAPL,2025-03-19,bear_call,215.32,223.8,0.829,71.1,428.9,71.1
AAPL,2025-03-20,bear_call,214.13,203.01,0.817,69.99,430.01,69.99
AAPL,2025-03-21,bear_call,218.22,188.5,0.853,75.75,424.25,75.75
AAPL,2025-03-24,bear_call,220.34,181.58,0.857,76.75,423.25,76.75
AAPL,2025-03-25,bear_call,223.72,172.8,0.889,80.26,419.74,80.26
AAPL,2025-03-26,bear_call,221.4,198.46,0.841,75.94,424.06,75.94
AAPL,2025-03-27,bear_call,223.74,190.63,0.853,77.19,422.81,77.19
AAPL,2025-03-28,bear_call,217.82,198.15,0.865,77.54,422.46,77.54
AAPL,2025-03-31,bear_call,222.06,202.61,0.897,81.63,418.37,81.63
AAPL,2025-04-01,bear_call,223.2,202.14,0.897,82.01,417.99,82.01
AAPL,2025-04-02,bear_call,223.8,194.27,0.909,82.27,417.73,82.27
AAPL,2025-04-03,bear_call,203.01,196.89,1.0,120.51,379.49,120.51
AAPL,2025-04-04,bear_call,188.5,193.25,1.0,128.26,371.74,128.26
AAPL,2025-04-07,bear_call,181.58,199.56,0.996,125.81,374.19,-374.19
AAPL,2025-04-08,bear_call,172.8,204.33,1.0,127.38,372.62,-372.62
AAPL,2025-04-09,bear_call,198.46,208.2,1.0,156.98,343.02,156.98
AAPL,2025-04-10,bear_call,190.63,209.18,1.0,156.7,343.3,-343.3
AAPL,2025-04-11,bear_call,198.15,210.08,1.0,158.2,341.8,-44.05
AAPL,2025-04-14,bear_call,202.61,211.22,1.0,158.9,341.1,158.9
AAPL,2025-04-15,bear_call,202.14,212.31,0.996,158.86,341.14,153.06
AAPL,2025-04-16,bear_call,194.27,213.03,1.0,158.99,341.01,-341.01
AAPL,2025-04-17,bear_call,196.89,205.31,1.0,159.38,340.62,159.38
AAPL,2025-04-21,bear_call,193.25,198.86,0.992,158.87,341.13,158.87
AAPL,2025-04-22,bear_call,199.56,198.44,1.0,160.05,339.95,160.05
AAPL,2025-04-23,bear_call,204.33,196.25,1.0,160.6,339.4,160.6
AAPL,2025-04-24,bear_call,208.2,197.45,1.0,161.12,338.88,161.12
AAPL,2025-04-25,bear_call,209.18,198.49,0.996,161.1,338.9,161.1
AAPL,2025-04-28,bear_call,210.08,210.8,0.988,160.84,339.16,160.84
AAPL,2025-04-29,bear_call,211.22,212.89,0.98,160.67,339.33,160.67
AAPL,2025-04-30,bear_call,212.31,212.3,0.98,160.73,339.27,160.73
AAPL,2025-05-01,bear_call,213.03,211.33,0.98,160.78,339.22,160.78
AAPL,2025-05-02,bear_call,205.31,211.21,0.937,154.59,345.41,154.59
AAPL,2025-05-05,bear_call,198.86,208.75,0.933,149.84,350.16,149.84
AAPL,2025-05-06,bear_call,198.44,206.87,0.929,148.04,351.96,148.04
AAPL,2025-05-07,bear_call,196.25,202.24,0.925,144.57,355.43,144.57
AAPL,2025-05-08,bear_call,197.45,201.37,0.905,97.79,402.21,97.79
AAPL,2025-05-09,bear_call,198.49,195.3,0.897,88.26,411.74,88.26
AAPL,2025-05-12,bull_put,210.8,200.28,0.905,104.25,395.75,104.25
AAPL,2025-05-13,bull_put,212.89,200.47,0.901,102.5,397.5,-75.05
AAPL,2025-05-14,bull_put,212.3,199.94,0.901,102.47,397.53,-72.03
AAPL,2025-05-15,bull_put,211.33,200.64,0.873,90.28,409.72,77.93
AAPL,2025-05-16,bull_put,211.21,201.69,0.853,89.73,410.27,89.73
AAPL,2025-05-19,bull_put,208.75,203.33,0.837,87.46,412.54,87.46
AAPL,2025-05-20,bear_call,206.87,202.83,0.802,81.18,418.82,81.18
AAPL,2025-05-21,bear_call,202.24,200.68,0.802,80.81,419.19,80.81
AAPL,2025-05-22,bear_call,201.37,203.96,0.754,77.78,422.22,77.78
AAPL,2025-05-23,bear_call,195.3,201.43,0.813,82.61,417.39,82.61
AAPL,2025-05-27,bear_call,200.28,202.68,0.881,88.13,411.87,88.13
AAPL,2025-05-28,bear_call,200.47,198.82,0.869,87.83,412.17,87.83
AAPL,2025-05-29,bear_call,199.94,199.09,0.845,87.36,412.64,87.36
AAPL,2025-05-30,bear_call,200.64,196.37,0.845,87.44,412.56,87.44
AAPL,2025-06-02,bear_call,201.69,198.42,0.746,79.27,420.73,79.27
AAPL,2025-08-08,bull_put,229.37,227.74,0.714,71.87,428.13,71.87
AAPL,2025-08-11,bull_put,227.22,227.15,0.702,71.02,428.98,71.02
AAPL,2025-08-12,bull_put,229.63,229.3,0.706,71.55,428.45,71.55
AAPL,2025-08-13,bull_put,233.22,230.5,0.714,73.0,427.0,73.0
AAPL,2025-08-14,bull_put,232.78,232.59,0.718,73.17,426.83,73.17
AAPL,2025-08-15,bull_put,231.65,232.27,0.734,74.01,425.99,74.01
AAPL,2025-08-18,bull_put,230.9,229.69,0.734,74.47,425.53,74.47
AAPL,2025-08-19,bull_put,230.56,238.49,0.734,74.47,425.53,74.47
AAPL,2025-08-20,bull_put,225.97,239.71,0.77,78.96,421.04,78.96
AAPL,2025-08-21,bull_put,224.9,239.67,0.778,79.14,420.86,79.14
AAPL,2025-08-22,bull_put,227.74,237.9,0.782,80.23,419.77,80.23
AAPL,2025-08-25,bull_put,227.15,234.35,0.79,80.38,419.62,80.38
AAPL,2025-08-26,bull_put,229.3,226.81,0.754,78.48,421.52,78.48
AAPL,2025-08-27,bull_put,230.5,229.99,0.718,76.35,423.65,76.35
AAPL,2025-08-28,bull_put,232.59,234.04,0.714,75.61,424.39,75.61
AAPL,2025-09-03,bull_put,238.49,238.98,0.722,77.13,422.87,77.13
AAPL,2025-09-26,bull_put,255.45,245.29,0.702,76.72,423.28,76.72
AAPL,2025-09-29,bull_put,254.37,247.54,0.702,77.05,422.95,77.05
AAPL,2026-02-12,bear_call,261.65,264.07,0.845,87.79,412.21,87.79
AAPL,2026-02-13,bear_call,255.75,264.7,0.857,90.56,409.44,90.56
AAPL,2026-02-17,bear_call,263.93,263.75,0.889,96.41,403.59,96.41
AAPL,2026-02-18,bear_call,264.24,262.5,0.841,87.23,412.77,87.23
AAPL,2026-02-19,bear_call,260.52,260.25,0.849,89.08,410.92,89.08
AAPL,2026-02-20,bear_call,264.72,257.42,0.849,90.54,409.46,90.54
AAPL,2026-02-23,bull_put,266.4,259.89,0.845,92.09,407.91,92.09
AAPL,2026-02-24,bull_put,272.19,260.75,0.833,89.71,410.29,89.71
AAPL,2026-02-25,bull_put,274.16,260.81,0.825,89.44,410.56,89.44
AAPL,2026-02-26,bull_put,273.0,255.71,0.821,88.95,411.05,-275.05
AAPL,2026-02-27,bear_call,264.07,250.03,0.885,95.44,404.56,95.44
AAPL,2026-03-02,bear_call,264.7,252.82,0.881,95.46,404.54,95.46
AAPL,2026-03-03,bear_call,263.75,254.23,0.782,83.78,416.22,83.78
AAPL,2026-03-04,bear_call,262.5,249.93,0.782,83.79,416.21,83.79
AAPL,2026-03-05,bear_call,260.25,248.9,0.706,77.72,422.28,77.72
AAPL,2026-03-06,bear_call,257.42,248.18,0.714,78.02,421.98,78.02
AAPL,2026-03-09,bear_call,259.89,251.46,0.714,78.54,421.46,78.54
AAPL,2026-03-10,bear_call,260.75,251.76,0.702,78.06,421.94,78.06
AAPL,2026-03-11,bear_call,260.81,252.61,0.706,78.13,421.87,78.13
AAPL,2026-03-12,bear_call,255.71,252.87,0.734,79.31,420.69,79.31
AAPL,2026-05-01,bull_put,280.11,300.19,0.706,64.42,435.58,64.42
AAPL,2026-05-04,bull_put,276.87,297.85,0.718,66.37,433.63,66.37
AAPL,2026-05-05,bull_put,284.18,299.14,0.718,64.86,435.14,64.86
AAPL,2026-05-08,bull_put,293.15,308.81,0.726,65.4,434.6,65.4
AAPL,2026-05-11,bull_put,292.66,308.33,0.706,64.63,435.37,64.63
AAPL,2026-05-12,bull_put,294.72,310.93,0.702,64.04,435.96,64.04
AAPL,2026-06-17,bull_put,296.07,308.24,0.706,60.79,439.21,60.79
AAPL,2026-06-25,bear_call,275.21,315.32,0.972,89.03,410.97,-410.97
AAPL,2026-06-26,bear_call,281.31,317.47,0.988,93.8,406.2,-406.2
AAPL,2026-06-29,bear_call,281.69,314.93,0.988,94.0,406.0,-406.0
AAPL,2026-06-30,bear_call,289.24,327.58,1.0,98.8,401.2,-401.2
AAPL,2026-07-01,bull_put,294.42,333.23,0.984,97.86,402.14,97.86
AAPL,2026-07-02,bull_put,308.24,333.75,1.0,112.2,387.8,112.2
AAPL,2026-07-06,bull_put,312.73,326.65,1.0,113.58,386.42,113.58
AAPL,2026-07-07,bull_put,310.69,327.66,0.996,112.92,387.08,112.92
AAPL,2026-07-08,bull_put,313.33,325.86,0.988,110.8,389.2,110.8
AAPL,2026-07-09,bull_put,316.16,321.57,0.968,100.19,399.81,100.19
AAPL,2026-07-10,bull_put,315.32,333.05,0.968,100.47,399.53,100.47
AAPL,2026-07-13,bull_put,317.47,336.93,0.96,99.95,400.05,99.95
AAPL,2026-07-14,bull_put,314.93,340.0,0.952,98.26,401.74,98.26
AAPL,2026-07-15,bull_put,327.58,338.23,0.984,106.04,393.96,106.04
AAPL,2026-07-16,bull_put,333.23,333.07,0.984,107.13,392.87,107.13
AAPL,2026-07-17,bull_put,333.75,308.73,0.976,105.51,394.49,-394.49
AAPL,2026-07-20,bull_put,326.65,303.41,0.984,109.75,390.25,-390.25
AAPL,2026-07-21,bull_put,327.66,309.33,0.98,109.41,390.59,-84.79
AAPL,2026-07-22,bull_put,325.86,310.94,0.976,108.84,391.16,108.84
AAPL,2026-07-23,bull_put,321.57,312.45,0.984,110.23,389.77,110.23
AAPL,2026-07-24,bull_put,333.05,313.29,0.758,77.21,422.79,-233.54
AAPL,2026-07-27,bull_put,336.93,308.17,0.746,75.75,424.25,-424.25
AAPL,2026-07-28,bull_put,340.0,304.88,0.742,75.23,424.77,-424.77
AAPL,2026-07-29,bull_put,338.23,302.2,0.734,73.77,426.23,-426.23
AAPL,2026-07-30,bull_put,333.07,305.31,0.758,77.65,422.35,-422.35
AAPL,2026-07-31,bear_call,308.73,305.94,0.988,106.69,393.31,106.69
AAPL,2026-08-03,bear_call,303.41,305.65,0.988,106.67,393.33,106.67
AAPL,2026-08-04,bear_call,309.33,310.16,1.0,108.77,391.23,108.77
AAPL,2026-08-05,bull_put,310.94,316.9,0.992,113.25,386.75,113.25
AAPL,2026-08-06,bull_put,312.45,311.29,0.984,112.98,387.02,112.98
AAPL,2026-08-07,bull_put,313.29,309.27,0.984,113.05,386.95,113.05
AAPL,2026-08-10,bear_call,308.17,310.38,1.0,109.09,390.91,109.09
AAPL,2026-08-11,bear_call,304.88,309.89,1.0,109.13,390.87,109.13
AAPL,2026-08-12,bear_call,302.2,313.48,0.925,99.95,400.05,99.95
AAPL,2026-08-13,bear_call,305.31,314.54,0.913,98.66,401.34,98.66
AAPL,2026-08-14,bear_call,305.94,321.55,0.913,98.73,401.27,67.43
MSFT,2022-11-21,bull_put,242.15,245.15,0.972,146.3,353.7,146.3
MSFT,2022-11-22,bull_put,245.07,244.26,0.968,146.25,353.75,146.25
MSFT,2022-11-23,bull_put,247.76,247.41,0.861,123.07,376.93,123.07
MSFT,2022-11-25,bull_put,247.66,245.47,0.853,120.71,379.29,120.71
MSFT,2022-11-28,bull_put,241.76,252.52,0.837,117.44,382.56,117.44
MSFT,2022-11-29,bull_put,240.3,256.96,0.829,116.15,383.85,116.15
MSFT,2022-11-30,bull_put,254.92,257.32,0.889,128.96,371.04,128.96
MSFT,2022-12-01,bull_put,254.78,249.05,0.849,121.48,378.52,121.48
MSFT,2022-12-02,bull_put,254.87,243.92,0.817,116.03,383.97,116.03
MSFT,2022-12-05,bull_put,250.23,240.5,0.817,115.77,384.23,115.77
MSFT,2022-12-06,bull_put,245.15,241.82,0.817,115.77,384.23,115.77
MSFT,2022-12-07,bull_put,244.26,244.34,0.817,115.95,384.05,115.95
MSFT,2022-12-08,bull_put,247.41,238.19,0.798,113.96,386.04,113.96
MSFT,2024-05-02,bear_call,397.88,420.93,0.714,58.3,441.7,-257.3
MSFT,2024-05-03,bear_call,406.69,420.01,0.754,60.85,439.15,60.85
MSFT,2024-05-06,bear_call,413.53,425.4,0.833,65.33,434.67,65.33
MSFT,2024-05-07,bear_call,409.31,429.13,0.845,65.72,434.28,65.72
MSFT,2024-05-08,bear_call,410.63,430.51,0.841,65.65,434.35,65.65
MSFT,2024-05-09,bear_call,412.36,427.12,0.798,64.05,435.95,64.05
MSFT,2024-05-10,bull_put,414.75,430.07,0.778,61.21,438.79,61.21
MSFT,2024-05-14,bull_put,416.42,429.23,0.71,56.54,443.46,56.54
MSFT,2024-05-15,bull_put,423.15,414.74,0.758,59.19,440.81,59.19
MSFT,2024-07-24,bear_call,428.97,398.59,0.722,52.57,447.43,52.57
MSFT,2024-07-25,bear_call,418.53,403.02,0.813,58.37,441.63,58.37
MSFT,2024-07-26,bear_call,425.53,406.01,0.885,63.6,436.4,63.6
MSFT,2024-07-29,bear_call,426.71,406.95,0.873,62.73,437.27,62.73
MSFT,2024-07-30,bear_call,422.68,413.78,0.786,55.08,444.92,55.08
MSFT,2024-07-31,bear_call,418.02,416.65,0.77,53.96,446.04,53.96
MSFT,2024-08-01,bear_call,417.03,420.87,0.75,53.31,446.69,53.31
MSFT,2024-08-05,bear_call,395.39,421.45,0.837,58.12,441.88,-441.88
MSFT,2024-08-06,bear_call,399.42,424.87,0.893,61.84,438.16,-438.16
MSFT,2024-08-07,bear_call,398.59,424.0,0.817,56.12,443.88,-443.88
MSFT,2024-08-08,bear_call,403.02,415.74,0.821,56.61,443.39,56.61
MSFT,2024-08-09,bear_call,406.01,416.58,0.861,59.02,440.98,59.02
MSFT,2024-08-12,bear_call,406.95,413.59,0.865,59.08,440.92,59.08
MSFT,2024-08-13,bear_call,413.78,413.79,0.956,64.78,435.22,64.78
MSFT,2024-08-14,bear_call,416.65,410.58,0.96,65.19,434.81,65.19
MSFT,2024-08-15,bear_call,420.87,413.01,0.98,67.04,432.96,67.04
MSFT,2024-08-16,bear_call,418.5,416.99,0.976,66.73,433.27,66.73
MSFT,2024-08-19,bear_call,421.45,409.67,0.937,64.93,435.07,64.93
MSFT,2024-08-20,bear_call,424.87,408.8,0.956,65.78,434.22,65.78
MSFT,2024-10-31,bear_call,406.37,426.7,1.0,74.75,425.25,73.6
MSFT,2024-11-01,bear_call,410.36,414.97,1.0,76.04,423.96,76.04
MSFT,2024-11-04,bear_call,408.66,415.76,0.992,73.58,426.42,73.58
MSFT,2024-11-05,bear_call,411.41,417.64,0.988,72.49,427.51,72.49
MSFT,2024-11-06,bear_call,420.15,415.52,1.0,76.85,423.15,76.85
MSFT,2024-11-07,bull_put,425.45,412.8,1.0,78.08,421.92,78.08
MSFT,2024-11-08,bull_put,422.73,416.76,1.0,78.59,421.41,78.59
MSFT,2024-11-11,bear_call,418.19,418.79,1.0,79.37,420.63,79.37
MSFT,2024-11-12,bull_put,423.22,428.08,1.0,80.99,419.01,80.99
MSFT,2024-11-13,bull_put,425.14,422.64,0.996,80.6,419.4,80.6
MSFT,2024-11-14,bull_put,426.7,423.63,0.996,80.71,419.29,80.71
MSFT,2024-11-15,bear_call,414.97,430.99,1.0,87.19,412.81,87.19
MSFT,2024-11-18,bear_call,415.76,431.24,0.996,87.21,412.79,87.21
MSFT,2024-11-19,bear_call,417.64,437.43,0.992,83.68,416.32,83.68
MSFT,2024-11-20,bear_call,415.52,442.74,0.988,83.45,416.55,-416.55
MSFT,2024-11-21,bear_call,412.8,443.52,0.992,83.6,416.4,-416.4
MSFT,2024-11-22,bear_call,416.76,446.0,0.992,83.99,416.01,-416.01
MSFT,2024-11-25,bear_call,418.79,443.17,0.992,84.3,415.7,-259.75
MSFT,2024-11-26,bull_put,428.08,448.87,0.992,88.36,411.64,88.36
MSFT,2024-11-27,bull_put,422.64,449.52,1.0,89.31,410.69,89.31
MSFT,2025-01-15,bear_call,426.22,414.82,0.75,51.67,448.33,51.67
MSFT,2025-01-16,bear_call,424.63,415.0,0.71,49.12,450.88,49.12
MSFT,2025-01-17,bull_put,429.03,411.0,0.73,48.27,451.73,48.27
MSFT,2025-01-22,bull_put,446.18,413.26,0.806,52.8,447.2,-447.2
MSFT,2025-01-23,bull_put,446.61,415.74,0.802,52.77,447.23,-447.23
MSFT,2025-01-24,bull_put,443.96,409.75,0.798,52.39,447.61,-447.61
MSFT,2025-01-27,bull_put,434.62,412.2,0.833,56.78,443.22,-12.59
MSFT,2025-01-28,bull_put,447.21,411.5,0.921,68.0,432.0,-432.0
MSFT,2025-01-29,bull_put,441.89,408.9,0.909,65.45,434.55,-434.55
MSFT,2025-01-30,bear_call,414.82,410.53,1.0,99.49,400.51,99.49
MSFT,2025-01-31,bear_call,415.0,408.33,0.996,99.19,400.81,99.19
MSFT,2025-02-03,bear_call,411.0,409.58,0.996,99.31,400.69,99.31
MSFT,2025-02-04,bear_call,412.21,414.81,0.988,98.28,401.72,98.28
MSFT,2025-02-05,bear_call,413.26,416.06,0.984,97.54,402.46,97.54
MSFT,2025-02-06,bear_call,415.74,408.27,0.98,96.99,403.01,96.99
MSFT,2025-02-07,bear_call,409.75,404.09,0.984,97.73,402.27,97.73
MSFT,2025-02-10,bear_call,412.2,398.17,0.976,97.21,402.79,97.21
MSFT,2025-02-11,bear_call,411.5,399.77,0.972,97.11,402.89,97.11
MSFT,2025-02-12,bear_call,408.9,392.52,0.976,97.2,402.8,97.2
MSFT,2025-02-13,bear_call,410.53,397.0,0.96,92.63,407.37,92.63
MSFT,2025-02-14,bear_call,408.33,388.49,0.96,92.63,407.37,92.63
MSFT,2025-02-18,bear_call,409.58,388.63,0.952,91.72,408.28,91.72
MSFT,2025-02-19,bear_call,414.81,400.69,0.96,93.44,406.56,93.44
MSFT,2025-02-20,bear_call,416.06,396.92,0.889,78.43,421.57,78.43
MSFT,2025-02-21,bear_call,408.27,393.38,0.905,80.09,419.91,80.09
MSFT,2025-02-24,bear_call,404.09,380.18,0.905,80.25,419.75,80.25
MSFT,2025-02-25,bear_call,398.17,380.31,0.885,78.42,421.58,78.42
MSFT,2025-02-26,bear_call,399.77,383.31,0.845,67.39,432.61,67.39
MSFT,2025-02-27,bear_call,392.52,378.83,0.849,68.55,431.45,68.55
MSFT,2025-03-10,bear_call,380.18,392.6,0.722,54.67,445.33,54.67
MSFT,2025-03-11,bear_call,380.31,395.15,0.714,53.55,446.45,53.55
MSFT,2025-03-12,bear_call,383.31,389.83,0.726,55.5,444.5,55.5
MSFT,2025-03-13,bear_call,378.83,390.61,0.734,56.16,443.84,56.16
MSFT,2025-03-14,bear_call,388.34,378.77,0.833,65.88,434.12,65.88
MSFT,2025-03-17,bear_call,388.81,375.03,0.833,65.98,434.02,65.98
MSFT,2025-03-18,bear_call,383.55,382.08,0.837,66.76,433.24,66.76
MSFT,2025-03-19,bear_call,387.87,381.98,0.833,66.36,433.64,66.36
MSFT,2025-03-20,bear_call,386.8,372.99,0.821,65.83,434.17,65.83
MSFT,2025-03-21,bear_call,391.19,359.81,0.806,65.31,434.69,65.31
MSFT,2025-03-24,bear_call,392.6,358.05,0.79,64.83,435.17,64.83
MSFT,2025-03-25,bear_call,395.15,355.41,0.766,63.22,436.78,63.22
MSFT,2025-03-26,bear_call,389.83,389.88,0.794,64.76,435.24,64.76
MSFT,2025-03-27,bear_call,390.61,381.15,0.742,61.03,438.97,61.03
MSFT,2025-03-28,bear_call,378.77,388.16,0.849,69.16,430.84,69.16
MSFT,2025-03-31,bear_call,375.03,388.05,0.806,65.3,434.7,65.3
MSFT,2025-04-01,bear_call,382.08,385.59,0.849,70.06,429.94,70.06
MSFT,2025-04-03,bear_call,372.99,367.61,0.746,62.31,437.69,62.31
MSFT,2025-04-04,bear_call,359.81,359.06,0.861,73.29,426.71,73.29
MSFT,2025-04-07,bear_call,358.05,366.66,0.75,62.86,437.14,62.86
MSFT,2025-04-08,bear_call,355.41,373.9,0.75,62.82,437.18,-9.13
MSFT,2025-04-09,bear_call,389.88,387.25,1.0,121.55,378.45,121.55
MSFT,2025-04-10,bear_call,381.15,391.81,1.0,122.66,377.34,122.66
MSFT,2025-04-11,bear_call,388.16,391.15,0.996,121.88,378.12,121.88
MSFT,2025-04-14,bear_call,388.05,394.04,0.992,121.87,378.13,121.87
MSFT,2025-04-15,bear_call,385.59,394.04,0.984,121.28,378.72,121.28
MSFT,2025-04-16,bear_call,371.53,425.22,1.0,124.82,375.18,-375.18
MSFT,2025-04-17,bear_call,367.61,435.22,1.0,124.92,375.08,-375.08
MSFT,2025-04-21,bear_call,359.06,436.29,1.0,125.25,374.75,-374.75
MSFT,2025-04-22,bear_call,366.66,433.32,1.0,127.21,372.79,-372.79
MSFT,2025-04-23,bear_call,373.9,433.15,1.0,128.66,371.34,-371.34
MSFT,2025-04-24,bear_call,387.25,438.38,1.0,132.31,367.69,-367.69
MSFT,2025-04-25,bull_put,391.81,438.62,1.0,142.95,357.05,142.95
MSFT,2025-04-28,bull_put,391.15,449.15,0.992,139.53,360.47,139.53
MSFT,2025-04-29,bull_put,394.04,449.19,0.988,139.21,360.79,139.21
MSFT,2025-04-30,bull_put,394.04,452.86,0.98,138.23,361.77,138.23
MSFT,2025-05-01,bull_put,425.22,452.84,1.0,155.07,344.93,155.07
MSFT,2025-05-02,bull_put,435.22,454.31,0.996,153.66,346.34,153.66
MSFT,2025-05-05,bull_put,436.29,458.74,0.992,148.21,351.79,148.21
MSFT,2025-05-06,bull_put,433.32,458.2,0.992,148.32,351.68,148.32
MSFT,2025-05-07,bull_put,433.15,452.45,0.984,147.74,352.26,147.74
MSFT,2025-05-08,bull_put,438.38,454.9,0.921,118.87,381.13,118.87
MSFT,2025-05-09,bull_put,438.62,450.4,0.917,114.19,385.81,114.19
MSFT,2025-05-12,bull_put,449.15,460.33,0.917,115.39,384.61,115.39
MSFT,2025-05-13,bull_put,449.19,457.65,0.913,115.35,384.65,115.35
MSFT,2025-05-14,bull_put,452.86,458.6,0.905,114.27,385.73,114.27
MSFT,2025-05-15,bull_put,452.84,459.97,0.861,100.22,399.78,100.22
MSFT,2025-05-16,bull_put,454.31,461.97,0.857,97.17,402.83,97.17
MSFT,2025-05-19,bull_put,458.74,463.03,0.821,86.36,413.64,86.36
MSFT,2025-05-20,bull_put,458.2,463.89,0.821,87.12,412.88,87.12
MSFT,2025-05-21,bull_put,452.45,467.77,0.837,91.12,408.88,91.12
MSFT,2025-05-22,bull_put,454.9,470.17,0.79,84.7,415.3,84.7
MSFT,2025-05-23,bull_put,450.4,472.6,0.817,87.39,412.61,87.39
MSFT,2025-05-27,bull_put,460.33,470.96,0.817,88.79,411.21,88.79
MSFT,2025-05-28,bull_put,457.65,472.73,0.833,90.45,409.55,90.45
MSFT,2025-05-29,bull_put,458.6,478.9,0.825,90.23,409.77,90.23
MSFT,2025-12-11,bear_call,483.65,487.85,0.702,61.78,438.22,61.78
MSFT,2026-01-27,bull_put,480.6,413.32,0.706,61.62,438.38,-438.38
MSFT,2026-01-28,bull_put,481.64,404.24,0.706,61.75,438.25,-438.25
MSFT,2026-01-29,bear_call,433.12,401.88,0.952,128.0,372.0,128.0
MSFT,2026-01-30,bear_call,430.05,401.18,0.948,127.92,372.08,127.92
MSFT,2026-02-02,bear_call,423.24,396.76,0.944,127.22,372.78,127.22
MSFT,2026-02-03,bear_call,411.25,399.56,0.952,128.36,371.64,128.36
MSFT,2026-02-04,bear_call,414.18,398.41,0.948,127.95,372.05,127.95
MSFT,2026-02-05,bear_call,393.65,397.28,0.972,131.37,368.63,131.37
MSFT,2026-02-06,bear_call,401.01,384.63,0.98,133.59,366.41,133.59
MSFT,2026-02-09,bear_call,413.69,389.06,0.992,137.26,362.74,137.26
MSFT,2026-02-10,bear_call,413.32,400.52,0.992,137.32,362.68,137.32
MSFT,2026-02-11,bear_call,404.24,401.78,0.992,137.5,362.5,137.5
MSFT,2026-02-12,bear_call,401.88,392.8,0.98,136.84,363.16,136.84
MSFT,2026-02-13,bear_call,401.18,398.49,0.98,136.88,363.12,136.88
MSFT,2026-02-17,bear_call,396.76,403.8,0.972,136.39,363.61,136.39
MSFT,2026-02-18,bear_call,399.56,405.0,0.98,136.86,363.14,136.86
MSFT,2026-02-19,bear_call,398.41,410.66,0.96,136.14,363.86,136.14
MSFT,2026-02-20,bear_call,397.28,408.72,0.948,135.07,364.93,135.07
MSFT,2026-02-23,bear_call,384.63,409.39,0.933,132.15,367.85,-367.85
MSFT,2026-02-24,bear_call,389.06,405.76,0.937,132.46,367.54,132.46
MSFT,2026-02-25,bear_call,400.52,404.81,0.944,134.04,365.96,134.04
MSFT,2026-02-26,bear_call,401.78,401.89,0.944,134.13,365.87,134.13
MSFT,2026-02-27,bear_call,392.8,395.53,0.817,94.28,405.72,94.28
MSFT,2026-03-02,bear_call,398.49,399.86,0.821,96.8,403.2,96.8
MSFT,2026-03-03,bear_call,403.8,399.65,0.821,97.62,402.38,97.62
MSFT,2026-03-04,bear_call,405.0,391.79,0.802,92.68,407.32,92.68
MSFT,2026-03-05,bear_call,410.66,388.99,0.806,93.93,406.07,93.93
MSFT,2026-03-06,bear_call,408.72,381.9,0.754,70.42,429.58,70.42
MSFT,2026-03-09,bear_call,409.39,383.11,0.742,67.09,432.91,67.09
MSFT,2026-04-13,bear_call,384.33,424.96,0.762,67.59,432.41,-432.41
MSFT,2026-04-14,bull_put,393.02,429.4,0.77,71.64,428.36,71.64
MSFT,2026-04-15,bull_put,411.3,424.8,0.806,92.86,407.14,92.86
MSFT,2026-04-16,bull_put,420.12,407.76,0.806,91.86,408.14,91.86
MSFT,2026-04-17,bull_put,422.75,414.46,0.806,90.92,409.08,90.92
